hyperlink;postcode;Province;Region;house_is;property_subtype;price;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has;building_state
8934379;5650;Namur;Wallonie;1;HOUSE;280.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;1100.0;;;0.0;;GOOD
8934380;7866;Hainaut;Wallonie;1;HOUSE;299.0;5;-1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;4.0;;GOOD
8934399;3140;Brabant Flamand;Flandre;0;APARTMENT;349000.0;2;-1;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;;;;4.0;FALSE;
8934403;9320;Flandre Orientale;Flandre;1;HOUSE;419000.0;3;183;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;781.0;781.0;0.0;FALSE;JUST_RENOVATED
8934405;2630;Anvers;Flandre;0;APARTMENT;325000.0;4;1;TRUE;FALSE;FALSE;TRUE;12.0;FALSE;;;;2.0;FALSE;
8934412;2660;Anvers;Flandre;0;APARTMENT;169000.0;2;-1;TRUE;FALSE;FALSE;TRUE;4.0;FALSE;0.0;0.0;60.0;0.0;FALSE;AS_NEW
8934413;2140;Anvers;Flandre;1;HOUSE;330.0;4;225;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;26.0;;;2.0;;TO_RENOVATE
8934414;2000;Anvers;Flandre;0;APARTMENT;228000.0;1;61;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;61.0;0.0;FALSE;AS_NEW
8934415;9940;Flandre Orientale;Flandre;1;HOUSE;175000.0;2;87;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;140.0;140.0;0.0;FALSE;TO_BE_DONE_UP
8934416;4860;Liege;Wallonie;1;HOUSE;179500.0;6;224;TRUE;FALSE;FALSE;TRUE;25.0;TRUE;55.0;0.0;48.0;0.0;FALSE;
8934419;3053;Brabant Flamand;Flandre;1;MIXED_USE_BUILDING;835000.0;0;3;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;892.0;892.0;0.0;FALSE;GOOD
8934421;3053;Brabant Flamand;Flandre;1;APARTMENT_BLOCK;835000.0;0;3;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;892.0;892.0;0.0;FALSE;GOOD
8934426;1020;Bruxelles;Bruxelles;0;APARTMENT;125000.0;1;37;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;;FALSE;
8934432;2060;Anvers;Flandre;0;APARTMENT;299000.0;2;135;TRUE;FALSE;FALSE;TRUE;16.0;FALSE;0.0;0.0;135.0;0.0;FALSE;GOOD
8934441;1140;Bruxelles;Bruxelles;0;APARTMENT;299000.0;2;66;TRUE;FALSE;FALSE;TRUE;8.0;FALSE;;;;2.0;FALSE;
8934442;1140;Bruxelles;Bruxelles;0;APARTMENT;280000.0;2;85;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;2.0;FALSE;
8934446;4000;Liege;Wallonie;0;APARTMENT;140000.0;2;-1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;NOT_SPECIFIED
8934448;1140;Bruxelles;Bruxelles;1;APARTMENT_BLOCK;149000.0;1;1;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;150.0;150.0;0.0;FALSE;
8934452;6670;Luxembourg;Wallonie;1;HOUSE;263.0;3;166;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;GOOD
8934453;2020;Anvers;Flandre;1;HOUSE;235.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934459;5580;Namur;Wallonie;1;APARTMENT_BLOCK;199000.0;1;145;TRUE;FALSE;FALSE;TRUE;20.0;FALSE;0.0;300.0;300.0;0.0;FALSE;
8934463;4530;Liege;Wallonie;1;BUNGALOW;199000.0;3;1;FALSE;FALSE;FALSE;TRUE;0.0;TRUE;395.0;839.0;839.0;0.0;FALSE;GOOD
8934465;4500;Liege;Wallonie;1;EXCEPTIONAL_PROPERTY;699000.0;4;3;TRUE;FALSE;TRUE;TRUE;71.0;TRUE;1600.0;2000.0;2000.0;0.0;TRUE;JUST_RENOVATED
8934467;4500;Liege;Wallonie;1;HOUSE;699000.0;4;3;TRUE;FALSE;TRUE;TRUE;71.0;TRUE;1600.0;2000.0;2000.0;0.0;TRUE;JUST_RENOVATED
8934469;2000;Anvers;Flandre;0;APARTMENT;249000.0;1;55;TRUE;FALSE;FALSE;TRUE;16.0;FALSE;;;;;FALSE;
8934470;6940;Luxembourg;Wallonie;1;HOUSE;265.0;3;1;TRUE;FALSE;FALSE;TRUE;45.0;TRUE;390.0;;;4.0;;AS_NEW
8934472;7850;Hainaut;Wallonie;1;HOUSE;279.0;2;2;;FALSE;FALSE;FALSE;0.0;TRUE;;;;3.0;;TO_BE_DONE_UP
8934477;9041;Flandre Orientale;Flandre;1;HOUSE;270.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;GOOD
8934479;8480;Fland Occidentale;Flandre;1;HOUSE;219000.0;3;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;396.0;396.0;0.0;FALSE;GOOD
8934480;8480;Fland Occidentale;Flandre;1;HOUSE;239000.0;3;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;681.0;681.0;0.0;FALSE;GOOD
8934483;3130;Brabant Flamand;Flandre;1;MIXED_USE_BUILDING;695000.0;3;-1;TRUE;FALSE;FALSE;TRUE;30.0;FALSE;0.0;0.0;400.0;0.0;FALSE;
8934485;9620;Flandre Orientale;Flandre;0;APARTMENT;235000.0;2;84;TRUE;FALSE;FALSE;TRUE;32.0;FALSE;0.0;0.0;84.0;0.0;FALSE;
8934486;1000;Bruxelles;Bruxelles;0;APARTMENT;295000.0;2;1;TRUE;FALSE;FALSE;TRUE;51.0;FALSE;0.0;0.0;120.0;0.0;FALSE;GOOD
8934487;1000;Bruxelles;Bruxelles;0;APARTMENT;185000.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;70.0;0.0;FALSE;GOOD
8934488;1000;Bruxelles;Bruxelles;0;APARTMENT;149000.0;1;55;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;55.0;0.0;FALSE;GOOD
8934497;4000;Liege;Wallonie;0;APARTMENT;189000.0;2;-1;TRUE;FALSE;FALSE;TRUE;14.0;TRUE;;;;4.0;FALSE;
8934509;9300;Flandre Orientale;Flandre;0;APARTMENT;180000.0;2;-1;TRUE;FALSE;FALSE;TRUE;6.0;FALSE;;;;2.0;FALSE;
8934510;5340;Namur;Wallonie;1;HOUSE;120.0;1;65;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934512;1785;Brabant Flamand;Flandre;0;GROUND_FLOOR;269000.0;1;91;TRUE;FALSE;FALSE;TRUE;14.0;FALSE;;;;2.0;FALSE;
8934513;1785;Brabant Flamand;Flandre;0;DUPLEX;309000.0;2;6;TRUE;FALSE;FALSE;TRUE;12.0;FALSE;;;;2.0;FALSE;
8934534;5300;Namur;Wallonie;1;HOUSE;165.0;4;1;;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;TO_RENOVATE
8934535;9800;Flandre Orientale;Flandre;1;HOUSE;379.5;4;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934554;1430;Brabant Wallon;Wallonie;1;HOUSE;239000.0;1;3;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;340.0;340.0;0.0;FALSE;
8934558;4141;Liege;Wallonie;1;HOUSE;250.0;2;98;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934567;1070;Bruxelles;Bruxelles;0;APARTMENT;250000.0;3;117;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;117.0;0.0;FALSE;GOOD
8934568;9290;Flandre Orientale;Flandre;1;HOUSE;330.0;5;2;TRUE;FALSE;FALSE;TRUE;28.0;TRUE;100.0;;;2.0;;
8934572;1420;Brabant Wallon;Wallonie;0;TRIPLEX;327500.0;3;185;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;;;;3.0;FALSE;
8934578;6200;Luxembourg;Wallonie;1;APARTMENT_BLOCK;210000.0;3;1;TRUE;FALSE;FALSE;TRUE;25.0;TRUE;25.0;70.0;70.0;0.0;FALSE;AS_NEW
8934579;6060;Luxembourg;Wallonie;1;HOUSE;140.0;4;132;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_RENOVATE
8934581;6717;Luxembourg;Wallonie;1;HOUSE;150.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_RENOVATE
8934584;7170;Hainaut;Wallonie;1;HOUSE;20000.0;2;-1;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;270.0;270.0;0.0;FALSE;TO_RENOVATE
8934586;5361;Namur;Wallonie;1;HOUSE;270.0;4;7;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934588;5000;Namur;Wallonie;0;APARTMENT;289000.0;2;6;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;;;;2.0;FALSE;
8934589;4470;Liege;Wallonie;1;VILLA;375000.0;4;255;TRUE;TRUE;;;;TRUE;52.0;1800.0;1987.0;4.0;;
8934590;1040;Bruxelles;Bruxelles;0;APARTMENT;210000.0;2;65;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;65.0;0.0;FALSE;
8934597;5380;Namur;Wallonie;1;HOUSE;295.0;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934598;4650;Liege;Wallonie;1;HOUSE;184.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8934599;6464;Luxembourg;Wallonie;1;HOUSE;105.0;2;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8934601;1420;Brabant Wallon;Wallonie;0;PENTHOUSE;495000.0;3;8;TRUE;FALSE;FALSE;TRUE;9.0;FALSE;;;;3.0;FALSE;
8934607;7022;Hainaut;Wallonie;0;APARTMENT;185000.0;2;97;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;400.0;;;3.0;FALSE;
8934608;7022;Hainaut;Wallonie;0;DUPLEX;215000.0;4;3;TRUE;FALSE;FALSE;TRUE;43.0;FALSE;;;;3.0;FALSE;
8934609;4821;Liege;Wallonie;1;HOUSE;179.0;4;164;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;JUST_RENOVATED
8934614;1410;Brabant Wallon;Wallonie;0;APARTMENT;449000.0;3;135;TRUE;FALSE;FALSE;TRUE;35.0;FALSE;0.0;0.0;135.0;0.0;FALSE;GOOD
8934616;1410;Brabant Wallon;Wallonie;0;APARTMENT;260000.0;1;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;70.0;0.0;FALSE;GOOD
8934622;6210;Luxembourg;Wallonie;1;HOUSE;259.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934629;4000;Liege;Wallonie;0;APARTMENT;162500.0;2;-1;TRUE;FALSE;FALSE;TRUE;6.0;FALSE;0.0;0.0;4.0;0.0;FALSE;GOOD
8934631;8560;Fland Occidentale;Flandre;1;HOUSE;315000.0;3;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;450.0;450.0;0.0;FALSE;
8934634;3620;Limbourg;Flandre;1;HOUSE;275.02;3;158;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934641;1180;Bruxelles;Bruxelles;0;APARTMENT;560000.0;3;163;TRUE;FALSE;FALSE;TRUE;8.0;FALSE;0.0;0.0;163.0;0.0;TRUE;GOOD
8934642;1050;Bruxelles;Flandre;0;PENTHOUSE;735000.0;3;-1;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;0.0;200.0;0.0;FALSE;TO_RENOVATE
8934648;2660;Anvers;Flandre;0;DUPLEX;259000.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;;FALSE;
8934654;1785;Brabant Flamand;Flandre;1;HOUSE;229000.0;2;125;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;140.0;140.0;0.0;FALSE;TO_RENOVATE
8934657;6464;Luxembourg;Wallonie;1;HOUSE;150000.0;4;278;FALSE;TRUE;FALSE;;;;;1.0;2179.0;4.0;;
8934662;3570;Limbourg;Flandre;1;HOUSE;309000.0;3;1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;1389.0;1389.0;0.0;FALSE;
8934663;3500;Limbourg;Flandre;1;HOUSE;315.0;3;161;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;
8934689;1480;Brabant Wallon;Wallonie;1;HOUSE;685000.0;4;3;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;1438.0;1438.0;0.0;FALSE;GOOD
8934691;7864;Hainaut;Wallonie;1;HOUSE;350.0;4;5;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;AS_NEW
8934693;1495;Brabant Wallon;Wallonie;1;VILLA;795000.0;4;354;TRUE;FALSE;FALSE;TRUE;60.0;TRUE;1300.0;1811.0;1811.0;0.0;FALSE;AS_NEW
8934702;2170;Anvers;Flandre;1;HOUSE;289.0;2;127;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;GOOD
8934706;1050;Bruxelles;Bruxelles;0;APARTMENT;215000.0;2;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;NOT_SPECIFIED
8934712;9030;Flandre Orientale;Flandre;0;APARTMENT;220000.0;2;83;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;83.0;0.0;FALSE;GOOD
8934714;7033;Hainaut;Wallonie;1;HOUSE;70.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_RENOVATE
8934719;1070;Bruxelles;Flandre;0;APARTMENT;169000.0;2;75;TRUE;FALSE;FALSE;TRUE;16.0;FALSE;;;;2.0;FALSE;
8934728;1050;Bruxelles;Bruxelles;0;APARTMENT;249000.0;1;-1;TRUE;FALSE;FALSE;TRUE;5.0;FALSE;0.0;0.0;50.0;0.0;FALSE;JUST_RENOVATED
8934729;1330;Brabant Wallon;Wallonie;1;HOUSE;525000.0;4;244;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;;;483.0;4.0;FALSE;
8934738;1070;Bruxelles;Bruxelles;0;APARTMENT;190000.0;5;1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;;;;;FALSE;
8934742;4920;Liege;Wallonie;1;HOUSE;439.0;6;3;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;AS_NEW
8934747;1325;Brabant Wallon;Wallonie;1;HOUSE;379.0;3;165;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;;;;4.0;;GOOD
8934748;1050;Bruxelles;Bruxelles;0;APARTMENT;425000.0;1;95;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;1.0;FALSE;
8934749;1000;Bruxelles;Bruxelles;0;DUPLEX;425000.0;1;95;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;1.0;FALSE;
8934750;1050;Bruxelles;Bruxelles;0;DUPLEX;425000.0;1;95;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;1.0;FALSE;
8934751;1000;Bruxelles;Bruxelles;0;APARTMENT;425000.0;1;95;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;1.0;FALSE;
8934760;1180;Bruxelles;Bruxelles;0;APARTMENT;199000.0;1;65;TRUE;FALSE;TRUE;TRUE;3.0;FALSE;;;;2.0;FALSE;
8934763;4030;Liege;Wallonie;1;HOUSE;159.0;2;135;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;34.0;;;0.0;;TO_RENOVATE
8934766;1640;Brabant Flamand;Flandre;0;APARTMENT;295000.0;2;-1;FALSE;FALSE;FALSE;TRUE;9.0;FALSE;;;;;FALSE;
8934770;1350;Brabant Wallon;Wallonie;1;HOUSE;285.0;3;1;;FALSE;FALSE;FALSE;0.0;TRUE;600.0;;;4.0;;TO_BE_DONE_UP
8934772;8860;Fland Occidentale;Flandre;0;APARTMENT;274000.0;3;115;TRUE;FALSE;FALSE;TRUE;13.0;FALSE;;;;3.0;FALSE;
8934776;9100;Flandre Orientale;Flandre;1;HOUSE;665.0;4;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8934778;3320;Brabant Flamand;Flandre;1;HOUSE;235.0;3;1;TRUE;FALSE;FALSE;TRUE;23.0;TRUE;120.0;;;2.0;;GOOD
8934781;4600;Liege;Wallonie;1;APARTMENT_BLOCK;379000.0;2;97;TRUE;FALSE;FALSE;TRUE;30.0;TRUE;115.0;223.0;223.0;0.0;FALSE;
8934784;7850;Hainaut;Wallonie;1;HOUSE;185.0;3;125;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8934797;7890;Hainaut;Wallonie;1;HOUSE;120.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;TO_RENOVATE
8934798;7608;Hainaut;Wallonie;1;HOUSE;130.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_RENOVATE
8934800;5000;Namur;Wallonie;1;HOUSE;225.0;4;237;;FALSE;FALSE;TRUE;20.0;TRUE;80.0;;;0.0;;TO_RENOVATE
8934802;7600;Hainaut;Wallonie;1;HOUSE;125.0;3;121;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8934803;9000;Flandre Orientale;Flandre;0;APARTMENT;445000.0;2;114;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;114.0;0.0;FALSE;AS_NEW
8934808;4802;Liege;Wallonie;0;APARTMENT;239500.0;2;5;TRUE;FALSE;FALSE;TRUE;12.0;FALSE;;;;2.0;FALSE;
8934809;7640;Hainaut;Wallonie;1;HOUSE;175.0;2;6;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8934811;1030;Bruxelles;Bruxelles;0;APARTMENT;215000.0;1;55;TRUE;FALSE;FALSE;TRUE;3.0;FALSE;;;;2.0;FALSE;
8934820;8300;Fland Occidentale;Flandre;0;APARTMENT;335000.0;2;65;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;65.0;0.0;FALSE;GOOD
8934821;4840;Liege;Wallonie;1;HOUSE;135.0;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934825;9051;Flandre Orientale;Flandre;1;APARTMENT_BLOCK;170000.0;2;-1;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;NOT_SPECIFIED
8934826;3550;Limbourg;Flandre;1;HOUSE;340.0;3;6;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;
8934827;7911;Hainaut;Wallonie;1;HOUSE;260.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;GOOD
8934835;3520;Limbourg;Flandre;1;HOUSE;335000.0;4;185;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;1256.0;1256.0;0.0;FALSE;TO_RENOVATE
8934856;7370;Hainaut;Wallonie;1;HOUSE;175.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934860;6470;Luxembourg;Wallonie;1;HOUSE;290.0;5;263;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;GOOD
8934865;8650;Fland Occidentale;Flandre;1;HOUSE;224.5;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8934868;3040;Brabant Flamand;Flandre;1;HOUSE;545.0;4;187;TRUE;FALSE;FALSE;TRUE;45.0;TRUE;;;;4.0;;JUST_RENOVATED
8934873;1050;Bruxelles;Bruxelles;0;APARTMENT;1950000.0;3;226;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;226.0;0.0;FALSE;JUST_RENOVATED
8934876;7340;Hainaut;Wallonie;1;HOUSE;100000.0;2;115;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;45.0;50.0;50.0;0.0;FALSE;GOOD
8934877;1730;Brabant Flamand;Flandre;0;APARTMENT;254000.0;2;-1;TRUE;FALSE;FALSE;TRUE;11.0;FALSE;0.0;0.0;100.0;0.0;FALSE;GOOD
8934878;7000;Hainaut;Wallonie;1;HOUSE;160.0;2;128;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;
8934880;1050;Bruxelles;Bruxelles;0;APARTMENT;844000.0;2;191;TRUE;FALSE;FALSE;TRUE;25.0;FALSE;0.0;0.0;191.0;0.0;FALSE;
8934883;2140;Anvers;Flandre;1;HOUSE;249.0;2;2;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934885;5100;Namur;Wallonie;1;VILLA;380000.0;4;1;TRUE;TRUE;;TRUE;0.0;TRUE;40.0;545.0;545.0;4.0;;
8934887;4000;Liege;Wallonie;1;HOUSE;200000.0;3;258;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;220.0;220.0;0.0;FALSE;TO_RENOVATE
8934888;7300;Hainaut;Wallonie;1;HOUSE;130.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_RENOVATE
8934894;1140;Bruxelles;Bruxelles;0;APARTMENT;260000.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;10.0;0.0;FALSE;GOOD
8934898;1480;Brabant Wallon;Wallonie;0;APARTMENT;166500.0;2;82;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;;;;4.0;FALSE;
8934899;9000;Flandre Orientale;Flandre;0;APARTMENT;424000.0;3;6;TRUE;FALSE;FALSE;TRUE;11.0;FALSE;;;;3.0;FALSE;
8934900;1090;Bruxelles;Bruxelles;1;HOUSE;595.0;4;5;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;46.0;;;0.0;;AS_NEW
8934903;1410;Brabant Wallon;Wallonie;0;DUPLEX;399000.0;3;1;TRUE;FALSE;FALSE;TRUE;26.0;FALSE;0.0;0.0;150.0;0.0;FALSE;AS_NEW
8934904;1640;Brabant Flamand;Flandre;0;APARTMENT;369500.0;3;98;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;0.0;98.0;0.0;FALSE;AS_NEW
8934907;1170;Bruxelles;Bruxelles;0;APARTMENT;290000.0;2;85;TRUE;FALSE;FALSE;TRUE;11.0;FALSE;0.0;0.0;85.0;0.0;FALSE;GOOD
8934911;1050;Bruxelles;Bruxelles;1;HOUSE;780000.0;4;235;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;72.0;180.0;180.0;0.0;FALSE;TO_RENOVATE
8934914;2490;Anvers;Flandre;1;HOUSE;358.5;3;1;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;;;;0.0;;
8934918;7160;Hainaut;Wallonie;1;HOUSE;160.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;70.0;;;0.0;;
8934924;3545;Limbourg;Flandre;0;APARTMENT;265000.0;2;95;TRUE;FALSE;FALSE;TRUE;8.0;FALSE;;;;;FALSE;
8934925;9190;Flandre Orientale;Flandre;1;HOUSE;220.0;1;72;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8934927;1090;Bruxelles;Bruxelles;0;APARTMENT;129000.0;1;65;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;2.0;FALSE;
8934932;1080;Bruxelles;Bruxelles;0;APARTMENT;190000.0;2;96;TRUE;FALSE;FALSE;TRUE;5.0;FALSE;;;;2.0;FALSE;
8934934;1090;Bruxelles;Bruxelles;1;HOUSE;395.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8934935;1315;Brabant Wallon;Wallonie;1;HOUSE;395.0;3;2;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_RENOVATE
8934938;9000;Flandre Orientale;Flandre;0;APARTMENT;120000.0;1;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;NOT_SPECIFIED
8934940;1000;Bruxelles;Flandre;0;LOFT;450000.0;2;148;TRUE;FALSE;FALSE;TRUE;2.0;FALSE;0.0;0.0;4.0;0.0;FALSE;AS_NEW
8934941;1060;Bruxelles;Bruxelles;1;HOUSE;675000.0;5;5;TRUE;FALSE;FALSE;TRUE;23.0;TRUE;43.0;156.0;156.0;0.0;FALSE;GOOD
8934943;2800;Anvers;Flandre;1;HOUSE;285.0;2;141;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8934945;8800;Fland Occidentale;Flandre;0;APARTMENT;135000.0;1;75;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;0.0;75.0;0.0;FALSE;TO_BE_DONE_UP
8934951;2930;Anvers;Flandre;0;APARTMENT;395000.0;3;1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;;;;3.0;FALSE;
8934954;7070;Hainaut;Wallonie;1;VILLA;310000.0;2;1;TRUE;FALSE;FALSE;TRUE;25.0;TRUE;1800.0;2280.0;2280.0;0.0;FALSE;GOOD
8934965;6030;Luxembourg;Wallonie;1;MIXED_USE_BUILDING;150000.0;0;535;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;535.0;0.0;FALSE;NOT_SPECIFIED
8934968;2500;Anvers;Flandre;0;APARTMENT;150000.0;3;-1;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;
8934970;1150;Bruxelles;Bruxelles;0;DUPLEX;365000.0;3;1;TRUE;FALSE;FALSE;TRUE;6.0;FALSE;;;;2.0;FALSE;
8934971;1490;Brabant Wallon;Wallonie;1;HOUSE;260000.0;2;-1;TRUE;;FALSE;;;;;;641.0;3.0;;
8934972;1140;Bruxelles;Bruxelles;0;APARTMENT;225000.0;3;-1;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;;;;;FALSE;
8934991;1640;Brabant Flamand;Flandre;1;HOUSE;340000.0;3;1;TRUE;FALSE;TRUE;TRUE;31.0;FALSE;;;94.0;2.0;FALSE;
8934998;1180;Bruxelles;Bruxelles;0;APARTMENT;570000.0;3;1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;160.0;0.0;FALSE;JUST_RENOVATED
8935002;4140;Liege;Wallonie;0;APARTMENT;219000.0;2;96;TRUE;FALSE;FALSE;TRUE;6.0;FALSE;0.0;0.0;4.0;0.0;FALSE;
8935005;1210;Bruxelles;Bruxelles;0;FLAT_STUDIO;135000.0;-1;-1;FALSE;FALSE;FALSE;FALSE;0.0;TRUE;;;;2.0;FALSE;
8935013;2910;Anvers;Flandre;0;APARTMENT;272270.0;2;-1;TRUE;FALSE;FALSE;TRUE;15.0;TRUE;48.0;;;2.0;FALSE;
