,hyperlink,postcode,Province,Region,house_is,property_subtype,price,rooms_number,area,kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,land_plot_surface,facades_number,swimming_pool_has,building_state
19345,8957064,7012,Hainaut,Walloon Region,1,HOUSE,125000.0,3,1,True,False,False,False,0.0,False,,,160.0,2.0,False,
19346,8957078,7380,Hainaut,Walloon Region,1,HOUSE,105000.0,2,96,True,False,False,True,20.0,True,180.0,,340.0,3.0,False,
19347,8957143,7531,Hainaut,Walloon Region,1,COUNTRY_COTTAGE,185000.0,2,1,True,False,False,False,0.0,True,950.0,,1071.0,4.0,False,
19348,8957146,7760,Hainaut,Walloon Region,1,OTHER_PROPERTY,5000000.0,90,-1,False,False,False,False,0.0,False,0.0,0.0,3600.0,0.0,False,AS_NEW
19349,8957172,7130,Hainaut,Walloon Region,1,HOUSE,90000.0,4,1,True,False,False,False,0.0,False,,,70.0,2.0,False,
19350,8957199,7134,Hainaut,Walloon Region,0,APARTMENT,199500.0,3,135,True,False,False,True,20.0,True,,,,,False,
19351,8957202,7134,Hainaut,Walloon Region,0,APARTMENT,190000.0,2,95,True,False,False,True,22.0,True,128.0,0.0,95.0,0.0,False,
19352,8957212,7180,Hainaut,Walloon Region,1,HOUSE,298000.0,4,491,True,False,True,True,35.0,True,217.0,,579.0,2.0,False,
19353,8957359,7830,Hainaut,Walloon Region,1,HOUSE,235000.0,4,226,True,False,False,False,0.0,True,,,1040.0,4.0,False,
19354,8957372,7640,Hainaut,Walloon Region,1,HOUSE,59000.0,2,131,True,False,False,False,0.0,False,,,170.0,2.0,False,
19355,8957455,7500,Hainaut,Walloon Region,0,APARTMENT,180000.0,1,115,False,False,False,False,0.0,False,,,,,False,
19356,8957490,7730,Hainaut,Walloon Region,1,HOUSE,289000.0,4,192,True,False,False,True,80.0,True,350.0,,635.0,4.0,False,
19357,8957493,7730,Hainaut,Walloon Region,1,HOUSE,259000.0,3,114,True,False,False,True,0.0,False,,,1476.0,3.0,False,
19358,8957495,7730,Hainaut,Walloon Region,1,HOUSE,317000.0,4,196,True,False,False,True,40.0,True,450.0,,725.0,3.0,False,
19359,8957535,7110,Hainaut,Walloon Region,1,APARTMENT_BLOCK,980000.0,2,-1,True,False,False,False,0.0,False,0.0,200.0,200.0,0.0,False,GOOD
19360,8957601,7830,Hainaut,Walloon Region,1,VILLA,359500.0,3,184,True,False,False,True,18.0,False,,,1302.0,4.0,False,
19361,8957704,7500,Hainaut,Walloon Region,1,HOUSE,225000.0,4,1,True,False,False,False,0.0,False,,,560.0,2.0,False,
19362,8957799,7500,Hainaut,Walloon Region,1,HOUSE,185000.0,4,123,True,False,False,True,35.0,True,200.0,,353.0,2.0,False,
19363,8957852,7090,Hainaut,Walloon Region,0,APARTMENT,140000.0,2,-1,False,False,False,False,0.0,False,,,,,False,
19364,8957971,7060,Hainaut,Walloon Region,1,HOUSE,250000.0,3,177,True,False,False,True,15.0,True,75.0,,220.0,2.0,False,
19365,8958056,7000,Hainaut,Walloon Region,1,MIXED_USE_BUILDING,295000.0,2,118,True,False,False,True,0.0,False,,,1050.0,4.0,False,
19366,8958143,7500,Hainaut,Walloon Region,0,APARTMENT,160000.0,1,-1,True,False,False,True,0.0,True,10.0,,,4.0,False,
19367,8958303,7387,Hainaut,Walloon Region,1,HOUSE,298000.0,3,173,True,False,False,True,69.0,False,,,3420.0,4.0,False,
19368,8958324,7060,Hainaut,Walloon Region,1,HOUSE,185000.0,4,1,True,False,False,False,0.0,False,,,250.0,2.0,False,
19369,5321232,4920,Liège,Walloon Region,1,HOUSE,80000.0,4,3,False,False,False,True,0.0,False,0.0,218.0,218.0,0.0,False,TO_RESTORE
19370,6110968,4140,Liège,Walloon Region,1,APARTMENT_BLOCK,1562000.0,11,4,True,False,False,False,0.0,False,0.0,594.0,31.0,0.0,False,AS_NEW
19371,6745625,4970,Liège,Walloon Region,1,APARTMENT_BLOCK,305000.0,0,-1,False,False,False,False,0.0,False,0.0,490.0,490.0,0.0,False,
19372,6745626,4970,Liège,Walloon Region,1,APARTMENT_BLOCK,135000.0,0,-1,False,False,False,False,0.0,False,0.0,189.0,189.0,0.0,False,
19373,7065708,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,549000.0,0,-1,True,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,GOOD
19374,7111216,4540,Liège,Walloon Region,0,APARTMENT,181500.0,2,89,True,False,False,True,6.0,False,0.0,0.0,89.0,0.0,False,
19375,7137615,4500,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,600000.0,5,-1,False,False,False,True,40.0,False,0.0,500.0,500.0,0.0,False,
19376,7342973,4040,Liège,Walloon Region,0,APARTMENT,155889.0,1,66,False,False,False,False,0.0,True,31.0,0.0,66.0,0.0,False,AS_NEW
19377,7362661,4600,Liège,Walloon Region,0,APARTMENT,219900.0,1,67,False,False,False,False,0.0,False,0.0,0.0,67.0,0.0,False,AS_NEW
19378,7384413,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,369900.0,0,-1,False,False,False,True,104.0,False,0.0,0.0,0.0,0.0,False,TO_BE_DONE_UP
19379,7458360,4500,Liège,Walloon Region,0,APARTMENT,89900.0,2,-1,True,False,False,False,0.0,False,0.0,0.0,90.0,0.0,False,TO_RENOVATE
19380,7463500,4800,Liège,Walloon Region,1,APARTMENT_BLOCK,185000.0,0,-1,False,False,False,False,0.0,False,0.0,0.0,300.0,0.0,False,TO_RESTORE
19381,7479797,4900,Liège,Walloon Region,1,MIXED_USE_BUILDING,300000.0,7,2,False,False,False,False,0.0,False,0.0,116.0,100.0,0.0,False,TO_RENOVATE
19382,7493215,4600,Liège,Walloon Region,1,HOUSE,274900.0,3,1,False,False,False,True,18.0,False,0.0,550.0,550.0,0.0,False,AS_NEW
19383,7497105,4600,Liège,Walloon Region,1,FARMHOUSE,675000.0,4,238,False,False,True,True,0.0,False,0.0,2762.0,2762.0,0.0,False,TO_BE_DONE_UP
19384,7500195,4020,Liège,Walloon Region,0,APARTMENT,222727.0,2,84,False,False,False,True,12.0,False,0.0,0.0,84.0,0.0,False,AS_NEW
19385,7500335,4020,Liège,Walloon Region,0,PENTHOUSE,290833.0,3,115,False,False,False,True,27.0,False,0.0,0.0,115.0,0.0,False,AS_NEW
19386,7509718,4800,Liège,Walloon Region,1,MIXED_USE_BUILDING,260000.0,6,5,True,False,False,True,25.0,True,30.0,492.0,492.0,0.0,False,GOOD
19387,7516467,4530,Liège,Walloon Region,1,HOUSE,245000.0,5,134,False,False,False,False,0.0,False,0.0,0.0,134.0,0.0,False,
19388,7587886,4960,Liège,Walloon Region,1,VILLA,495000.0,7,349,True,False,False,False,0.0,False,0.0,1677.0,1677.0,0.0,False,GOOD
19389,7668132,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,395000.0,4,-1,True,False,False,False,0.0,False,0.0,250.0,250.0,0.0,False,
19390,7685017,4280,Liège,Walloon Region,1,MIXED_USE_BUILDING,249000.0,3,243,True,False,True,True,0.0,False,0.0,490.0,490.0,0.0,False,TO_RENOVATE
19391,7700555,4841,Liège,Walloon Region,1,HOUSE,325000.0,4,144,,,,,,,,,370.0,3.0,,
19392,7735502,4500,Liège,Walloon Region,0,APARTMENT,235000.0,2,114,True,False,False,True,8.0,False,0.0,0.0,114.0,0.0,False,
19393,7735504,4500,Liège,Walloon Region,0,APARTMENT,275500.0,2,1,True,False,False,True,8.0,False,0.0,0.0,130.0,0.0,False,
19394,7735505,4500,Liège,Walloon Region,0,APARTMENT,275500.0,3,123,True,False,False,True,8.0,False,0.0,0.0,123.0,0.0,False,
19395,7735826,4900,Liège,Walloon Region,0,APARTMENT,585000.0,2,151,True,False,True,True,26.0,False,0.0,0.0,151.0,0.0,True,AS_NEW
19396,7735869,4900,Liège,Walloon Region,0,APARTMENT,630000.0,3,151,True,False,False,True,28.0,False,0.0,0.0,151.0,0.0,False,AS_NEW
19397,7735875,4900,Liège,Walloon Region,0,APARTMENT,725000.0,3,167,True,False,True,True,28.0,False,0.0,0.0,167.0,0.0,False,AS_NEW
19398,7746324,4360,Liège,Walloon Region,1,MIXED_USE_BUILDING,469000.0,5,237,True,True,False,False,0.0,False,0.0,417.0,417.0,0.0,False,GOOD
19399,7750792,4430,Liège,Walloon Region,0,APARTMENT,199500.0,2,99,True,False,False,True,8.0,False,,,,4.0,False,
19400,7752380,4040,Liège,Walloon Region,0,APARTMENT,176499.0,1,66,False,False,False,True,49.0,False,0.0,0.0,66.0,0.0,False,AS_NEW
19401,7780301,4400,Liège,Walloon Region,0,APARTMENT,176700.0,2,84,True,False,False,True,11.0,False,0.0,0.0,84.0,0.0,False,
19402,7785520,4020,Liège,Walloon Region,1,VILLA,495000.0,4,257,True,False,False,True,0.0,False,0.0,866.0,866.0,0.0,False,AS_NEW
19403,7789017,4970,Liège,Walloon Region,1,MIXED_USE_BUILDING,248000.0,5,9,False,False,False,False,0.0,False,0.0,653.0,653.0,0.0,False,JUST_RENOVATED
19404,7795559,4920,Liège,Walloon Region,1,CHALET,122000.0,1,-1,True,False,False,True,32.0,True,1700.0,1872.0,1872.0,0.0,False,TO_BE_DONE_UP
19405,7826047,4780,Liège,Walloon Region,1,APARTMENT_BLOCK,590000.0,2,-1,False,False,False,False,0.0,False,0.0,655.0,655.0,0.0,False,
19406,7839361,4845,Liège,Walloon Region,1,APARTMENT_BLOCK,245000.0,8,4,False,False,False,False,0.0,True,95.0,335.0,335.0,0.0,False,TO_RENOVATE
19407,7844500,4670,Liège,Walloon Region,1,APARTMENT_BLOCK,327000.0,5,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
19408,7845567,4040,Liège,Walloon Region,1,MIXED_USE_BUILDING,395000.0,3,457,True,False,False,True,0.0,False,0.0,207.0,14.0,0.0,False,GOOD
19409,7852008,4031,Liège,Walloon Region,1,APARTMENT_BLOCK,650000.0,12,5,True,False,False,False,0.0,False,0.0,171.0,171.0,0.0,False,TO_BE_DONE_UP
19410,7855587,4031,Liège,Walloon Region,1,APARTMENT_BLOCK,192500.0,4,1,True,False,False,False,0.0,False,0.0,0.0,170.0,0.0,False,GOOD
19411,7865038,4040,Liège,Walloon Region,1,APARTMENT_BLOCK,229000.0,2,194,True,False,False,False,0.0,False,0.0,0.0,194.0,0.0,False,
19412,7909393,4480,Liège,Walloon Region,1,HOUSE,278500.0,3,148,,,,,,,,,650.0,3.0,,
19413,7910759,4052,Liège,Walloon Region,0,APARTMENT,353800.0,2,6,True,False,False,True,16.0,False,0.0,0.0,4.0,0.0,False,AS_NEW
19414,7914157,4851,Liège,Walloon Region,1,MIXED_USE_BUILDING,225000.0,5,356,True,False,False,True,0.0,False,0.0,0.0,356.0,0.0,False,
19415,7929431,4800,Liège,Walloon Region,1,MIXED_USE_BUILDING,240000.0,3,145,True,False,False,True,10.0,False,0.0,92.0,92.0,0.0,False,AS_NEW
19416,7959748,4020,Liège,Walloon Region,1,MIXED_USE_BUILDING,1100000.0,17,624,True,False,False,False,0.0,False,0.0,178.0,178.0,0.0,False,AS_NEW
19417,8007609,4560,Liège,Walloon Region,1,FARMHOUSE,1500000.0,4,271,False,False,False,False,0.0,False,0.0,110000.0,110000.0,0.0,False,GOOD
19418,8009653,4000,Liège,Walloon Region,1,MIXED_USE_BUILDING,300000.0,2,348,True,False,False,False,0.0,False,0.0,143.0,60.0,0.0,False,TO_BE_DONE_UP
19419,8012607,4101,Liège,Walloon Region,1,MIXED_USE_BUILDING,165000.0,4,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,TO_BE_DONE_UP
19420,8017161,4860,Liège,Walloon Region,1,CASTLE,3900000.0,12,-1,True,False,False,True,0.0,False,0.0,40000.0,40000.0,0.0,False,GOOD
19421,8040133,4020,Liège,Walloon Region,1,MIXED_USE_BUILDING,125000.0,3,125,True,False,False,False,0.0,False,0.0,60.0,60.0,0.0,False,TO_RENOVATE
19422,8049724,4500,Liège,Walloon Region,1,HOUSE,207500.0,3,129,True,False,False,True,20.0,False,0.0,250.0,250.0,0.0,False,
19423,8051596,4690,Liège,Walloon Region,1,MIXED_USE_BUILDING,557000.0,6,185,False,False,False,True,12.0,True,110.0,8760.0,8760.0,0.0,False,TO_BE_DONE_UP
19424,8068552,4500,Liège,Walloon Region,1,HOUSE,225000.0,1,1,False,,,,,,,,0.0,,,AS_NEW
19425,8068576,4130,Liège,Walloon Region,0,APARTMENT,375000.0,2,-1,True,True,False,True,25.0,True,1000.0,0.0,0.0,0.0,False,AS_NEW
19426,8086849,4000,Liège,Walloon Region,1,HOUSE,64000.0,2,-1,True,False,False,False,0.0,False,0.0,70.0,70.0,0.0,False,TO_BE_DONE_UP
19427,8091325,4920,Liège,Walloon Region,1,TOWN_HOUSE,259000.0,3,137,True,False,False,True,55.0,True,1300.0,1636.0,14.0,0.0,False,
19428,8101795,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,200000.0,4,115,False,False,False,False,0.0,False,0.0,60.0,60.0,0.0,False,
19429,8104452,4260,Liège,Walloon Region,1,HOUSE,275000.0,4,2,True,False,False,True,0.0,False,0.0,500.0,500.0,0.0,False,GOOD
19430,8127526,4400,Liège,Walloon Region,0,APARTMENT,295000.0,3,165,True,False,False,True,47.0,False,0.0,0.0,165.0,0.0,False,NOT_SPECIFIED
19431,8129119,4851,Liège,Walloon Region,1,MIXED_USE_BUILDING,329000.0,5,-1,False,False,False,False,0.0,False,0.0,2811.0,2811.0,0.0,False,
19432,8132741,4000,Liège,Walloon Region,0,DUPLEX,395000.0,5,2,True,False,False,True,20.0,False,0.0,0.0,280.0,0.0,False,TO_BE_DONE_UP
19433,8147367,4690,Liège,Walloon Region,1,OTHER_PROPERTY,599000.0,5,319,True,False,False,False,0.0,True,521.0,707.0,707.0,0.0,True,GOOD
19434,8148122,4970,Liège,Walloon Region,1,APARTMENT_BLOCK,329000.0,5,421,False,False,False,True,0.0,False,0.0,200.0,200.0,0.0,False,
19435,8159873,4000,Liège,Walloon Region,1,MIXED_USE_BUILDING,450000.0,7,395,True,False,False,True,35.0,True,160.0,465.0,465.0,0.0,False,GOOD
19436,8164943,4800,Liège,Walloon Region,1,APARTMENT_BLOCK,125000.0,0,165,False,False,False,False,0.0,False,0.0,94.0,94.0,0.0,False,TO_RENOVATE
19437,8185194,4800,Liège,Walloon Region,1,APARTMENT_BLOCK,212500.0,7,196,True,False,False,False,0.0,False,0.0,60.0,60.0,0.0,False,AS_NEW
19438,8187714,4400,Liège,Walloon Region,0,APARTMENT,163200.0,2,-1,False,False,False,True,0.0,False,0.0,0.0,80.0,0.0,False,AS_NEW
19439,8190604,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,334000.0,9,-1,False,False,False,False,0.0,False,0.0,154.0,154.0,0.0,False,TO_RENOVATE
19440,8196608,4860,Liège,Walloon Region,1,MIXED_USE_BUILDING,149000.0,5,345,True,False,False,True,25.0,False,0.0,0.0,30.0,0.0,False,TO_RENOVATE
19441,8198398,4820,Liège,Walloon Region,1,HOUSE,165000.0,5,234,False,False,False,False,0.0,False,,,75.0,2.0,False,
19442,8205295,4130,Liège,Walloon Region,1,MIXED_USE_BUILDING,500000.0,3,325,True,False,False,True,120.0,False,0.0,300.0,300.0,0.0,False,GOOD
19443,8205514,4537,Liège,Walloon Region,1,HOUSE,315000.0,4,214,False,False,False,True,0.0,False,0.0,773.0,773.0,0.0,False,AS_NEW
19444,8205859,4500,Liège,Walloon Region,1,HOUSE,297500.0,3,2,True,False,False,True,0.0,False,0.0,70.0,70.0,0.0,False,GOOD
19445,8207719,4500,Liège,Walloon Region,1,VILLA,295000.0,3,2,True,False,False,True,12.0,True,1000.0,1286.0,100.0,0.0,False,AS_NEW
19446,8208756,4520,Liège,Walloon Region,1,HOUSE,299000.0,2,-1,,,,,,,,,830.0,2.0,,
19447,8231493,4500,Liège,Walloon Region,1,HOUSE,90000.0,3,135,True,False,False,True,0.0,False,0.0,75.0,75.0,0.0,False,TO_BE_DONE_UP
19448,8234007,4140,Liège,Walloon Region,0,PENTHOUSE,404000.0,3,137,True,False,False,True,45.0,False,0.0,0.0,137.0,0.0,False,AS_NEW
19449,8234009,4140,Liège,Walloon Region,0,APARTMENT,295000.0,2,118,True,False,False,True,12.0,False,0.0,0.0,118.0,0.0,False,AS_NEW
19450,8234010,4140,Liège,Walloon Region,0,APARTMENT,291000.0,2,111,True,False,False,True,9.0,False,0.0,0.0,111.0,0.0,False,AS_NEW
19451,8250005,4920,Liège,Walloon Region,1,MIXED_USE_BUILDING,176000.0,3,135,True,False,False,False,0.0,False,0.0,182.0,182.0,0.0,False,TO_RENOVATE
19452,8250310,4020,Liège,Walloon Region,1,HOUSE,98000.0,4,111,True,False,False,True,0.0,False,,,100.0,1.0,False,
19453,8254795,4800,Liège,Walloon Region,1,APARTMENT_BLOCK,575000.0,10,-1,True,False,False,False,0.0,False,0.0,216.0,216.0,0.0,False,JUST_RENOVATED
19454,8260963,4860,Liège,Walloon Region,1,HOUSE,99000.0,6,174,True,False,False,True,55.0,True,200.0,515.0,63.0,0.0,False,TO_RENOVATE
19455,8271567,4540,Liège,Walloon Region,1,HOUSE,209000.0,4,135,True,False,False,True,0.0,True,150.0,248.0,248.0,0.0,False,
19456,8271568,4540,Liège,Walloon Region,1,HOUSE,219000.0,4,135,True,False,False,True,0.0,False,0.0,248.0,248.0,0.0,False,
19457,8286605,4000,Liège,Walloon Region,0,APARTMENT,295000.0,2,111,True,False,False,True,2.0,False,0.0,0.0,111.0,0.0,False,
19458,8286919,4630,Liège,Walloon Region,1,VILLA,175000.0,3,2,True,,,,,,,,3749.0,4.0,,AS_NEW
19459,8288211,4500,Liège,Walloon Region,1,MIXED_USE_BUILDING,650000.0,6,623,True,False,False,True,0.0,False,0.0,357.0,357.0,0.0,False,GOOD
19460,8297061,4620,Liège,Walloon Region,1,MIXED_USE_BUILDING,415000.0,4,315,False,False,False,True,0.0,False,0.0,484.0,484.0,0.0,False,GOOD
19461,8299240,4654,Liège,Walloon Region,1,MANOR_HOUSE,845000.0,10,-1,False,True,False,False,0.0,False,0.0,1626.0,1626.0,0.0,False,
19462,8299451,4040,Liège,Walloon Region,1,APARTMENT_BLOCK,162406.0,1,-1,False,False,False,True,10.0,True,57.0,0.0,0.0,0.0,False,
19463,8300817,4845,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,950000.0,9,3,True,False,False,True,80.0,False,0.0,28779.0,42.0,0.0,True,
19464,8309545,4300,Liège,Walloon Region,1,HOUSE,315000.0,3,1,True,False,False,True,35.0,True,35.0,0.0,180.0,0.0,False,AS_NEW
19465,8310197,4800,Liège,Walloon Region,0,APARTMENT,138000.0,2,-1,True,False,False,True,0.0,False,0.0,0.0,90.0,0.0,False,AS_NEW
19466,8310228,4130,Liège,Walloon Region,0,APARTMENT,227000.0,2,93,True,False,False,True,10.0,False,0.0,0.0,93.0,0.0,False,AS_NEW
19467,8316989,4000,Liège,Walloon Region,1,HOUSE,199500.0,2,1,True,False,False,True,20.0,True,40.0,40.0,40.0,0.0,False,GOOD
19468,8317799,4851,Liège,Walloon Region,1,VILLA,439000.0,4,422,True,False,False,True,0.0,True,870.0,1000.0,1000.0,0.0,False,GOOD
19469,8319766,4800,Liège,Walloon Region,1,MIXED_USE_BUILDING,460000.0,4,2,True,False,False,False,0.0,False,0.0,60.0,60.0,0.0,False,
19470,8325086,4257,Liège,Walloon Region,1,HOUSE,750000.0,2,8,True,False,False,False,0.0,False,0.0,2978.0,2978.0,0.0,False,AS_NEW
19471,8325945,4030,Liège,Walloon Region,1,MIXED_USE_BUILDING,129000.0,3,156,True,False,False,False,0.0,False,0.0,71.0,71.0,0.0,False,TO_BE_DONE_UP
19472,8333398,4500,Liège,Walloon Region,1,MIXED_USE_BUILDING,399000.0,5,-1,False,False,False,False,0.0,False,0.0,1154.0,1154.0,0.0,False,
19473,8338147,4430,Liège,Walloon Region,0,APARTMENT,154500.0,1,74,True,False,False,False,0.0,False,0.0,0.0,74.0,0.0,False,
19474,8338148,4430,Liège,Walloon Region,0,APARTMENT,189500.0,2,99,True,False,False,True,8.0,False,0.0,0.0,99.0,0.0,False,
19475,8338617,4720,Liège,Walloon Region,1,MIXED_USE_BUILDING,215000.0,3,3,False,False,False,True,30.0,False,0.0,182.0,182.0,0.0,False,TO_RENOVATE
19476,8339506,4520,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,295000.0,3,135,False,False,False,False,0.0,False,0.0,0.0,135.0,0.0,False,
19477,8339507,4520,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,387000.0,3,-1,False,False,False,False,0.0,False,0.0,0.0,200.0,0.0,False,
19478,8339508,4520,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,409000.0,3,2,False,False,False,False,0.0,False,0.0,1090.0,1090.0,0.0,False,
19479,8339509,4520,Liège,Walloon Region,1,EXCEPTIONAL_PROPERTY,497000.0,4,2,False,False,False,False,0.0,False,0.0,1600.0,1600.0,0.0,False,
19480,8343952,4560,Liège,Walloon Region,1,HOUSE,139000.0,3,125,True,False,False,False,0.0,False,0.0,0.0,125.0,0.0,False,GOOD
19481,8345551,4970,Liège,Walloon Region,1,HOUSE,450000.0,9,-1,True,False,False,False,0.0,True,1300.0,1500.0,120.0,0.0,False,
19482,8349460,4860,Liège,Walloon Region,1,HOUSE,109000.0,3,1,True,False,False,False,0.0,False,0.0,42.0,33.0,0.0,False,
19483,8350197,4400,Liège,Walloon Region,0,APARTMENT,275000.0,3,167,True,False,False,True,41.0,False,0.0,0.0,167.0,0.0,False,NOT_SPECIFIED
19484,8356615,4257,Liège,Walloon Region,1,APARTMENT_BLOCK,225000.0,0,-1,True,False,False,True,0.0,False,0.0,2978.0,2978.0,0.0,False,AS_NEW
19485,8357314,4030,Liège,Walloon Region,1,HOUSE,129000.0,3,92,,,,,,,,,50.0,2.0,,
19486,8367103,4032,Liège,Walloon Region,1,TOWN_HOUSE,235000.0,3,1,False,False,False,False,0.0,False,0.0,500.0,500.0,0.0,False,JUST_RENOVATED
19487,8367228,4031,Liège,Walloon Region,1,MIXED_USE_BUILDING,215000.0,2,2,True,False,False,False,0.0,True,1.0,110.0,50.0,0.0,False,GOOD
19488,8367880,4000,Liège,Walloon Region,0,APARTMENT,189000.0,3,122,True,False,False,False,0.0,False,0.0,0.0,122.0,0.0,False,AS_NEW
19489,8372591,4347,Liège,Walloon Region,1,HOUSE,245395.0,4,169,,True,,,,,,74.0,0.0,2.0,,AS_NEW
19490,8372646,4460,Liège,Walloon Region,0,APARTMENT,89000.0,3,154,True,False,False,True,11.0,False,0.0,0.0,154.0,0.0,False,NOT_SPECIFIED
19491,8372647,4460,Liège,Walloon Region,0,APARTMENT,170000.0,3,176,True,False,False,False,0.0,False,0.0,0.0,176.0,0.0,False,NOT_SPECIFIED
19492,8372648,4460,Liège,Walloon Region,0,APARTMENT,179000.0,3,2,False,False,False,False,0.0,False,0.0,0.0,240.0,0.0,False,AS_NEW
19493,8375614,4920,Liège,Walloon Region,1,MIXED_USE_BUILDING,245000.0,2,1,True,False,False,False,0.0,False,0.0,0.0,160.0,0.0,False,JUST_RENOVATED
19494,8384135,4000,Liège,Walloon Region,1,MANSION,499500.0,6,274,True,False,False,True,56.0,False,0.0,58.0,56.0,0.0,False,GOOD
19495,8389983,4020,Liège,Walloon Region,1,MIXED_USE_BUILDING,249500.0,2,95,True,False,False,False,0.0,False,0.0,147.0,147.0,0.0,False,GOOD
19496,8390963,4000,Liège,Walloon Region,1,APARTMENT_BLOCK,450000.0,5,2,True,True,False,False,0.0,False,0.0,110.0,110.0,0.0,False,GOOD
19497,8391514,4367,Liège,Walloon Region,1,HOUSE,350000.0,4,1,True,False,False,False,0.0,False,0.0,1677.0,64.0,0.0,False,GOOD
19498,8392744,4690,Liège,Walloon Region,1,APARTMENT_BLOCK,235000.0,0,-1,False,False,False,False,0.0,False,0.0,988.0,988.0,0.0,False,
19499,8404816,4800,Liège,Walloon Region,1,APARTMENT_BLOCK,380000.0,8,6,True,False,False,False,0.0,False,0.0,200.0,200.0,0.0,True,
19500,8409251,4630,Liège,Walloon Region,0,APARTMENT,216000.0,3,137,True,False,False,False,0.0,False,0.0,0.0,137.0,0.0,False,
19501,8413418,4000,Liège,Walloon Region,0,APARTMENT,830000.0,2,2,True,False,False,True,38.0,False,0.0,0.0,280.0,0.0,False,AS_NEW
19502,8415364,4100,Liège,Walloon Region,1,MIXED_USE_BUILDING,135000.0,4,-1,False,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,GOOD
19503,8417241,4820,Liège,Walloon Region,1,APARTMENT_BLOCK,140000.0,3,145,True,False,False,False,0.0,False,0.0,0.0,145.0,0.0,False,JUST_RENOVATED
19504,8419108,4650,Liège,Walloon Region,1,MIXED_USE_BUILDING,175000.0,4,2,False,False,False,True,0.0,False,0.0,110.0,60.0,0.0,False,TO_BE_DONE_UP
19505,8421705,4020,Liège,Walloon Region,1,APARTMENT_BLOCK,249000.0,3,5,True,False,False,False,0.0,False,0.0,0.0,105.0,0.0,False,GOOD
19506,8421707,4400,Liège,Walloon Region,1,HOUSE,400000.0,4,1,True,False,False,True,66.0,False,0.0,3930.0,3930.0,0.0,False,GOOD
19507,8423540,4100,Liège,Walloon Region,0,APARTMENT,180000.0,2,85,True,False,False,True,10.0,False,0.0,0.0,85.0,0.0,False,
19508,8423541,4100,Liège,Walloon Region,1,HOUSE,139000.0,4,151,True,False,False,True,0.0,True,72.0,72.0,72.0,0.0,False,TO_RENOVATE
19509,8424114,4100,Liège,Walloon Region,1,APARTMENT_BLOCK,195000.0,5,-1,False,False,False,False,0.0,False,0.0,1000.0,1000.0,0.0,False,
19510,8429603,4050,Liège,Walloon Region,0,PENTHOUSE,230000.0,1,79,True,False,False,True,8.0,False,0.0,0.0,79.0,0.0,False,
19511,8429650,4050,Liège,Walloon Region,0,APARTMENT,215000.0,2,87,True,False,False,True,16.0,False,0.0,0.0,87.0,0.0,False,
19512,8432283,4400,Liège,Walloon Region,1,MIXED_USE_BUILDING,139000.0,2,225,True,False,False,False,0.0,False,0.0,190.0,190.0,0.0,False,TO_BE_DONE_UP
19513,8435363,4500,Liège,Walloon Region,1,MIXED_USE_BUILDING,250000.0,2,2,False,False,False,True,50.0,False,0.0,166.0,166.0,0.0,False,GOOD
19514,8435780,4020,Liège,Walloon Region,1,HOUSE,365000.0,3,176,True,False,False,True,70.0,True,247.0,300.0,300.0,0.0,True,AS_NEW
19515,8443433,4500,Liège,Walloon Region,0,APARTMENT,225000.0,3,5,True,False,False,False,0.0,False,0.0,0.0,105.0,0.0,False,JUST_RENOVATED
19516,8444704,4020,Liège,Walloon Region,0,APARTMENT,175455.0,1,73,True,False,False,True,9.0,False,0.0,0.0,73.0,0.0,False,
19517,8444705,4020,Liège,Walloon Region,0,APARTMENT,212017.0,2,89,True,False,False,True,8.0,False,0.0,0.0,89.0,0.0,False,
19518,8444706,4020,Liège,Walloon Region,0,APARTMENT,268652.0,3,112,True,False,False,True,7.0,False,0.0,0.0,112.0,0.0,False,
19519,8445609,4020,Liège,Walloon Region,1,MIXED_USE_BUILDING,225000.0,3,-1,True,False,False,False,0.0,False,0.0,462.0,462.0,0.0,False,GOOD
19520,8446340,4020,Liège,Walloon Region,0,APARTMENT,276115.0,2,95,True,False,False,True,94.0,False,0.0,0.0,95.0,0.0,False,
19521,8451552,4920,Liège,Walloon Region,0,APARTMENT,165000.0,3,1,True,False,False,True,0.0,False,,,,2.0,False,
19522,8451576,4920,Liège,Walloon Region,0,APARTMENT,155000.0,2,1,True,False,False,True,0.0,False,,,,2.0,False,
